5/7/2021 9:09:09 AM,Network Rules

Enterprise Geodatabase,file:///C:/Users/mike/AppData/Local/Temp/ArcGISProTemp56640/cb2ab6ec990ede1a3d3c83d65b4c1634.sde
Utility Network Name,meh.unadmin.ElectricUN
Utility Network Release,3
ArcGIS Pro Version,2.7.0.0

RuleCode,RuleType,Count
1,JunctionJunctionConnectivity,3463
2,Containment,1923
3,Attachment,230
4,JunctionEdgeConnectivity,486
5,EdgeJunctionEdgeConnectivity,24
,,6126
,,
RuleID,RuleType,FromClassName,FromAssetGroupCode,FromAssetGroup,FromAssetTypeCode,FromAssetType,FromTerminal,ToClassName,ToAssetGroupCode,ToAssetGroup,ToAssetTypeCode,ToAssetType,ToTerminal,ViaClassName,ViaAssetGroupCode,ViaAssetGroup,ViaAssetTypeCode,ViaAssetType,ViaTerminal
6021,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,321,H-Frame,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,444,Overhead DC Disconnect,Single Terminal,,,,,,
6023,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,321,H-Frame,,meh.unadmin.ElectricDevice,24,Low Voltage Transformer,461,Single Phase,,,,,,,
6024,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,321,H-Frame,,meh.unadmin.ElectricDevice,24,Low Voltage Transformer,462,Three Phase,,,,,,,
6001,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,321,H-Frame,,meh.unadmin.StructureJunction,102,Electric Guy,41,Anchor Guy,,,,,,,
6002,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,321,H-Frame,,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,325,Riser Guard,,,,,,,
6004,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,321,H-Frame,,meh.unadmin.StructureJunction,123,Electric Support Pole,326,Stub,,,,,,,
6003,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,321,H-Frame,,meh.unadmin.StructureJunction,123,Electric Support Pole,327,Push Brace,,,,,,,
6084,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,4,Low Voltage Attachment,60,Overhead,,,,,,,
6085,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
6086,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
6036,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,6,Low Voltage Arrester Bank,102,Line Arrester,,,,,,,
6087,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,103,Riser,,,,,,,
6088,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,7,Medium Voltage Attachment,60,Overhead,,,,,,,
6089,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,8,Medium Voltage Connection Point,82,Overhead Tap,,,,,,,
6090,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,100,Overhead Line End,,,,,,,
6091,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,9,Medium Voltage Line End,103,Riser,,,,,,,
6037,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,181,Overhead AC Disconnect,,,,,,,
6038,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,182,Overhead AC Load Break,,,,,,,
6039,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,183,Overhead DC Disconnect,,,,,,,
6040,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,11,Low Voltage Switch Bank,184,Overhead DC Load Break,,,,,,,
6041,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,12,Medium Voltage Arrester Bank,202,Line,,,,,,,
6042,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,221,Overhead Disconnect Fuse Holder,,,,,,,
6043,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,14,Medium Voltage Fuse Bank,222,Overhead Load Break Fuse Holder,,,,,,,
6044,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,15,Medium Voltage Power Factor Correcting Bank,242,Overhead Capacitor,,,,,,,
6045,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,261,Overhead Single Phase Regulator,,,,,,,
6046,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,262,Overhead Single Phase Regulator Delta,,,,,,,
6047,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,264,Overhead Single Phase Regulator Wye,,,,,,,
6048,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,265,Overhead Three Phase Regulator,,,,,,,
6049,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,266,Overhead Three Phase Regulator Delta,,,,,,,
6050,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,267,Overhead Three Phase Regulator Open Delta,,,,,,,
6051,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,16,Medium Voltage Regulator Bank,268,Overhead Three Phase Regulator Wye,,,,,,,
6071,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,16,Low Voltage Lighting,301,Flood light,Single Terminal,,,,,,
6072,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,16,Low Voltage Lighting,302,Streetlight,Single Terminal,,,,,,
6052,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,17,Medium Voltage Service Bank,281,PM Commercial Customer,,,,,,,
6053,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,17,Medium Voltage Service Bank,282,PM Industrial Customer,,,,,,,
6054,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,17,Medium Voltage Service Bank,283,Primary Meter,,,,,,,
6055,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,301,Overhead Disconnect Switch,,,,,,,
6057,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,302,Overhead Load Break Switch,,,,,,,
6058,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,303,Overhead Recloser,,,,,,,
6059,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,304,Overhead Sectionalizer,,,,,,,
6056,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,18,Medium Voltage Switch Bank,310,Overhead Jumper,,,,,,,
6060,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,321,Overhead Single Phase,,,,,,,
6066,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,322,Overhead Three Phase,,,,,,,
6067,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,323,Overhead Three Phase Delta,,,,,,,
6068,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,324,Overhead Three Phase Open Delta,,,,,,,
6069,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,325,Overhead Three Phase Open Wye,,,,,,,
6070,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,326,Overhead Three Phase Wye,,,,,,,
6061,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,327,Overhead Step Single Phase,,,,,,,
6062,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,328,Overhead Step Three Phase,,,,,,,
6065,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,330,Overhead Step Three Phase Wye,,,,,,,
6063,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,331,Overhead Step Three Phase Open Delta,,,,,,,
6064,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricAssembly,19,Medium Voltage Transformer Bank,332,Overhead Step Three Phase Open Wye,,,,,,,
6073,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,421,Single Phase Commercial,Single Terminal,,,,,,
6074,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,422,Single Phase Residential,Single Terminal,,,,,,
6075,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,423,Three Phase Commercial,Single Terminal,,,,,,
6076,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,424,Three Phase Residential,Single Terminal,,,,,,
6077,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,425,Unmetered Load,Single Terminal,,,,,,
6079,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,441,Overhead AC Load Break,Single Terminal,,,,,,
6078,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,442,Overhead AC Disconnect,Single Terminal,,,,,,
6081,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,443,Overhead DC Load Break,Single Terminal,,,,,,
6080,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,23,Low Voltage Switch,444,Overhead DC Disconnect,Single Terminal,,,,,,
6082,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,24,Low Voltage Transformer,461,Single Phase,,,,,,,
6083,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,24,Low Voltage Transformer,462,Three Phase,,,,,,,
6032,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,102,Electric Guy,41,Anchor Guy,,,,,,,
6033,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,325,Riser Guard,,,,,,,
6035,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,123,Electric Support Pole,326,Stub,,,,,,,
6034,Attachment,meh.unadmin.StructureJunction,121,Electric Medium Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,123,Electric Support Pole,327,Push Brace,,,,,,,
5997,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,4,Low Voltage Attachment,60,Overhead,,,,,,,
5998,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,5,Low Voltage Connection Point,82,Overhead Tap,,,,,,,
5999,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,100,Overhead Line End,,,,,,,
6000,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricJunction,6,Low Voltage Line End,103,Riser,,,,,,,
5990,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,16,Low Voltage Lighting,301,Flood light,Single Terminal,,,,,,
5991,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,16,Low Voltage Lighting,302,Streetlight,Single Terminal,,,,,,
5992,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,421,Single Phase Commercial,Single Terminal,,,,,,
5993,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,422,Single Phase Residential,Single Terminal,,,,,,
5994,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,423,Three Phase Commercial,Single Terminal,,,,,,
5995,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,424,Three Phase Residential,Single Terminal,,,,,,
5996,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.ElectricDevice,22,Low Voltage Service,425,Unmetered Load,Single Terminal,,,,,,
5986,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,102,Electric Guy,41,Anchor Guy,,,,,,,
5987,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,326,Riser Guard,,,,,,,
5989,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,123,Electric Support Pole,326,Stub,,,,,,,
5988,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,324,Single Pole,,meh.unadmin.StructureJunction,123,Electric Support Pole,327,Push Brace,,,,,,,
5985,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,325,Ornamental,,meh.unadmin.ElectricJunction,4,Low Voltage Attachment,61,Underground,,,,,,,
5983,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,325,Ornamental,,meh.unadmin.ElectricDevice,16,Low Voltage Lighting,301,Flood light,Single Terminal,,,,,,
5984,Attachment,meh.unadmin.StructureJunction,122,Electric Low Voltage Pole,325,Ornamental,,meh.unadmin.ElectricDevice,16,Low Voltage Lighting,302,Streetlight,Single Terminal,,,,,,
6119,Attachment,meh.unadmin.StructureJunction,124,Marker,461,Aerial,,meh.unadmin.ElectricJunction,1,High Voltage Attachment,1,AC Overhead,,,,,,,
6120,Attachment,meh.unadmin.StructureJunction,124,Marker,461,Aerial,,meh.unadmin.ElectricJunction,1,High Voltage Attachment,3,DC Overhead,,,,,,,
6121,Attachment,meh.unadmin.StructureJunction,124,Marker,462,Buried Cable,,meh.unadmin.ElectricJunction,1,High Voltage Attachment,2,AC Underground,,,,,,,
6122,Attachment,meh.unadmin.StructureJunction,124,Marker,462,Buried Cable,,meh.unadmin.ElectricJunction,1,High Voltage Attachment,4,DC Underground,,,,,,,
6123,Attachment,meh.unadmin.StructureJunction,124,Marker,463,Overhead Water Crossing,,meh.unadmin.ElectricJunction,1,High Voltage Attachment,1,AC Overhead,,,,,,,
6124,Attachment,meh.unadmin.StructureJunction,124,Marker,463,Overhead Water Crossing,,meh.unadmin.ElectricJunction,1,High Voltage Attachment,3,DC Overhead,,,,,,,
728,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricLine,1,High Voltage Busbar,1,AC Station Single Phase,,,,,,,
729,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricLine,1,High Voltage Busbar,2,AC Station Three Phase,,,,,,,
730,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricLine,2,High Voltage Conductor,20,AC Overhead,,,,,,,
712,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,2,High Voltage Arrester,21,HV Indoor Arrester,Single Terminal,,,,,,
725,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricJunction,2,High Voltage Connection Point,21,AC Tap,,,,,,,
731,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricLine,2,High Voltage Conductor,21,AC Submersible,,,,,,,
732,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricLine,2,High Voltage Conductor,22,AC Underground,,,,,,,
713,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,2,High Voltage Arrester,23,HV Station Arrester,Single Terminal,,,,,,
733,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricLine,3,High Voltage Connector,40,AC Connector,,,,,,,
714,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,3,High Voltage Control Unit,41,HV Capacitor,,,,,,,
726,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricJunction,3,High Voltage Line End,41,AC,,,,,,,
715,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,3,High Voltage Control Unit,42,Switch and Breaker,,,,,,,
727,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricJunction,3,High Voltage Line End,43,AC Riser,,,,,,,
716,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,5,High Voltage Line Monitor and Relay,82,HV Load Monitor,Single Terminal,,,,,,
717,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,5,High Voltage Line Monitor and Relay,83,HV Relay,,,,,,,
718,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,6,High Voltage Power Conversion,101,Inverter,,,,,,,
719,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,6,High Voltage Power Conversion,102,Rectifier,,,,,,,
720,Containment,meh.unadmin.ElectricAssembly,1,High Voltage AC Power Factor Correcting Bank,1,Series,,meh.unadmin.ElectricDevice,7,High Voltage Power Factor Correcting,121,AC Capacitor,Single Terminal,,,,,,
